id,created_at,user_name,text
1340,2007-09-04 20:33:02,eto, たこさーんと叫びながら URL を書くと、その twitter の URL に紐付けされる。 auto tako3 discovery システム。
1341,2007-09-04 20:36:02,33,時効をリマインドしてくれる犯罪登録システム (inspired by oquno)
1342,2007-09-04 20:36:02,yaraicho,ユニクロみたい
1343,2007-09-04 20:42:09,orzccc,柿の種 ～激辛～
1344,2007-09-04 20:48:05,fuba,LDRに登録してあるアメブロの購読を全部やめるボタン
1345,2007-09-04 20:48:05,tomozo,ひらめったーがはてなで紹介されておる http://d.hatena.ne.jp/hatenastar/20070904/1188931286
1346,2007-09-04 20:48:05,cress_cc,柿の種 ～ハバネロ味～
1347,2007-09-04 20:51:08,33,バソキヤ2007
1348,2007-09-04 20:54:03,bulkneets,バソキヤ2008
1349,2007-09-04 20:57:03,kotoriko,崩壊したネットコミュニティー用の同窓会サービス。
1350,2007-09-04 23:12:03,youchan, ひらめきつながりでこんな記事いかが？ http://news.livedoor.com/article/detail/3292139/ *Tw*
1351,2007-09-04 23:30:06,yukogets,このマンガ買ったっけ？という時に、ケータイから即座に自分の購入履歴にあるかどうか調べることが出来るサービス
1352,2007-09-05 00:06:02,ApplePedlar, 大量の本を預けると検索可能な目録を作ってくれて、注文すれば 24 時間以内に届けてくれて、ユーザ間の蔵書の貸し借りも可能なサービス *Tw*
1353,2007-09-05 00:39:03,youpy,プロgopher 猿
1354,2007-09-05 00:42:02,ryo_grid,まずい棒
1355,2007-09-05 00:48:03,mobcov,ポインタを操作できるバランスボール
1356,2007-09-05 01:06:04,youpy,穴 ← http://tinyurl.com/2zskoz
1357,2007-09-05 01:33:06,NStyles,恐ろしい画像と紹介されて、恐ろしくてクリックできないURLをTwitterに貼り付けると、かわりに誰かが見てくれる。
1358,2007-09-05 01:39:02,konya,恐ろしい画像にモザイクかけてクリックするたびモザイクが薄くなるサービス
1359,2007-09-05 01:42:02,youchan,yaml にヒアドキュメントっぽい書き方があるといいんだけどなあ。インデントも、 - とか : とか {} や [] を無視するような指定 *Tw*
1360,2007-09-05 01:48:03,todesking,定期的にグロ画像を表示し、グロリテラシーを身につけさせる
1361,2007-09-05 01:51:02,fukaz55,hiramekiにアイデアが投稿される毎に、既にそれに類似したサービスを探して「それ○○でできるよ」と教えてくれるサービス
1362,2007-09-05 01:54:02,yaraicho,明日から夏休みをとる、なんてのはどうだろう。応用性のないひらめきではあるんだが
1363,2007-09-05 01:54:02,fuba,睡眠時間を共有する
1364,2007-09-05 02:03:02,_tad_,ネガティブな感情を発散させるアカウント「滅入ったー」 [mb]
1365,2007-09-05 02:06:03,hitode909,マウスを改造してトラックボールにするキット .
1366,2007-09-05 02:09:02,todesking,hiramekiを使用してスパムをブロードキャスト
1367,2007-09-05 02:15:03,fuba,飲酒運転しても大丈夫な車
1368,2007-09-05 02:21:03,_tad_,@hiramekiのスターって、http://twitter.com/hiramekiとhttp://ryo.hayamin.com/idea/twit/で分かれちゃうんだ。って厳しくないそれ?
1369,2007-09-05 02:27:02,todesking,itkzの発言はそのすべてが素晴らしいインスピレーションに満ちているため、@hiramekiがついてなくても自動的にブロードキャスト
1370,2007-09-05 02:30:15,worris,http://ryo.hayamin.com/idea/twit/1368 ++ そう。設計が間違ってる
1371,2007-09-05 02:33:02,33,ハァハァ、おねぇちゃん、パンツちょうだい
1372,2007-09-05 02:36:04,koyachi,しなねぇよ 2007秋
1373,2007-09-05 02:36:04,yaraicho,自分のひらめきにスターがついたら自分に自分のはてなスターで見えて、双方ついたらフレンドになれる
1374,2007-09-05 02:39:03,tyoro, ひらめきへ効率的にレスポンスを付けれるコマンドか何か。
1375,2007-09-05 02:42:02,yaraicho,ひらめきとひらめきへのツッコミの違いがわかるようにするって、なんかいい方法あります？
1376,2007-09-05 02:45:04,todesking,明日はインターン（おれじゃないけど）の歓迎会か何かがあるので無理っぽいな
1377,2007-09-05 02:51:03,orzccc,s/mushuping/mushupping/ OR s/mushuping/mushing up/
1378,2007-09-05 02:51:03,MondoBiz,それは残念なのでインターンの歓迎会と同じ店で @todesking を監視するオフ。
1379,2007-09-05 02:54:03,kagawa,部屋の温度を適温にする装置
1380,2007-09-05 03:00:15,NStyles,ロケットペンシルの補充用ロケットの単品販売
1381,2007-09-05 03:06:06,_tad_,「アカウントロンダリング」スクリプト (ほとんどのWebサービスがメールアカウントをIDとして利用するので、DoS等でbanされるのを見越して、既存のアドレスを利用して新アドレスを取得する、のを繰り返せる何か)
1382,2007-09-05 03:06:06,33,妊婦はおはぐろを塗る (inspired by @KIMAGURE)
1383,2007-09-05 03:24:03,yheld,紋章文字一つ一つに地域が割り当てられていて、並べるだけでマップを描けるWebサービス。
1384,2007-09-05 04:33:03,fuba,刺身が沸いてくる壷
1385,2007-09-05 04:51:03,yheld,ネカマのみが招待されるネカマ専用SNS。ここではピラミッド式にコミュニティがあり、一番上にはママ、二番目は・・・以下延々と続く・・・
1386,2007-09-05 05:54:02,yuiseki,itkzbot
1387,2007-09-05 06:12:04,ryo_grid,ひらめいったーの☆のついたアイデアだけを列挙したRSS。余計なのを見たくない人はこれを購読するといいかも　→　http://ryo.hayamin.com.s.hatena.ne.jp/.rss/
1388,2007-09-05 06:33:02,yaraicho,http://ryo.hayamin.com/idea/twit/1387  世界中の人 全てがRSS経由でしか読まなくなると面白いことがおきそう
1389,2007-09-05 06:42:04,hitode909,東京の人は毎日「気がついて時計を見ると東京は夜の七時」と言わなければならない .
1390,2007-09-05 06:42:04,yaraicho,http://ryo.hayamin.com/idea/twit/1388  これをはてなスターのパラドクスと呼ぶ
1391,2007-09-05 06:54:08,tekiomo,RSSに混じっている広告記事を自動で既読にしてくれるぐりもん
1392,2007-09-05 06:57:03,ryo_grid,誰かが http://ryo.hayamin.com/idea/twit/1368  の問題を解決するグリモンスクリプトを書く。もしくは、こういうケースに対応できるようにはてながはてなスターの仕様を変える。
1393,2007-09-05 06:57:03,tekiomo,jsが無限ループし始めたらすぐにconfirmしてくれるぐりもん
1394,2007-09-05 07:03:16,tekiomo,長文メールを自動で要約してfromに送り返す雷鳥Addon
1395,2007-09-05 07:33:11,kagawa,あらかじめランダムなパスワードの書かれたポストイット、サービス名書いてディスプレイ脇に張る
1396,2007-09-05 07:45:04,os0x,http://ryo.hayamin.com/idea/twit/1392 俺がやる
1397,2007-09-05 07:48:02,ryo_grid,あきらかにひらめきだろ的なTwitを見つけた場合、それをretwit(横取りtwit)で@hiramekiにポストできるブックマークレット
1398,2007-09-05 07:48:02,ryo_grid,サービスへの要望のようなひらめきが投稿されたら、その内容を実際のサービスの運営者に届ける仕組み
1399,2007-09-05 07:54:13,tyoro,http://ryo.hayamin.com/idea/twit/1392   グリモンで解決しなくても、ひらめいったーのページの☆＋を twitter の status に追加するボタンにすりゃいいんじゃないのか。
1400,2007-09-05 07:57:14,ryo_grid,そんなことできんの？　ｈ:1399
1401,2007-09-05 08:00:05,yuiseki,プリンを主食にする
1402,2007-09-05 08:24:02,send_,シャア専用follower followingの3倍
1403,2007-09-05 08:30:13,worris,hirameki宛のpostは把握できるわけだから、それについた☆を再集計してryo.hayamin.com/idea/以下に表示する
1404,2007-09-05 08:36:03,yuiseki,iTunesもPicasaみたいに常駐して音楽を監視して欲しい
1405,2007-09-05 08:36:04,ryo_grid,はてなスターがそういうAPIを提供してないから厳しいかなと。jsファイルをハックすればできるかもしれないけど。　→　 ｈ:1403
1406,2007-09-05 08:36:04,ryo_grid,英語でブログのエントリを書くと、添削をしてくれるサービス。月定額で課金。自分でOutputする事が上達のための一番の近道です。
1407,2007-09-05 08:39:25,worris,http://ryo.hayamin.com/idea/twit/1403  hirameki宛じゃなくてhiramekiのpost
1408,2007-09-05 08:42:02,worris,HatenaStar.jsの中身なんてAPI呼び出しです。リファラチェックしてるかは知らない
1409,2007-09-05 08:45:03,ryo_grid,学ぶためのBlogサービス。さっきの英語のとか。
1410,2007-09-05 08:45:03,hitode909,誰かが新iPodを買ったがデザインが気に入らないとか言って俺の第四世代iPodと交換してくれる
1411,2007-09-05 08:51:03,hitode909,ユビキタス特区にユビキタ寿司を出店
1412,2007-09-05 08:54:02,yuiseki,ユビキタス突起
1413,2007-09-05 09:18:05,hitode909,落としまくったmp3をPodcastにして管理する
1414,2007-09-05 09:27:03,ryo_grid,夜中のテンションで一日中で過ごすことができるライフハック
1415,2007-09-05 09:33:06,ryo_grid,二次創作されることを意識したブログエントリを書く。
1416,2007-09-05 10:00:21,fuba,ユビキタス特区全体を金網で防護して中では電波法を撤廃してほしい
1417,2007-09-05 10:03:02,ryo_grid,コーディングそのものをどう楽しむかの方法論をだれかまとめて本にしてくれ。成果物ありきではなくて、コーディングの作業そのものね。
1418,2007-09-05 10:06:02,ryo_grid,last.fmはどうにかしてMP3プレーヤで再生した音楽についても対応してほしい。　Inspired with  http://ryo.hayamin.com/idea/twit/1404 
1419,2007-09-05 10:15:05,ryo_grid,Friendsのtwitsを自動読み上げしてくれるツール。これで画面見てなくてもOKになる。
1420,2007-09-05 10:42:02,hitode909,渡米してiPod買ってくる
1421,2007-09-05 11:21:13,_tad_,iPhone/iPod touchをhack→スタバWiFi with no loginで悪いことやりたい放題 in US
1422,2007-09-05 11:57:03,_tad_,「日本ではWiFi展開まだですか?!」とついったったー全員でスタバじゃぱん広報にしつこいほど電突→http://starbucks.co.jp/company/
1423,2007-09-05 16:57:02,yoshimov,立ちション練習用おまる
1424,2007-09-05 17:09:02,yoshimov,駅前で本を預けられるサービス。amazonから本を直接受け取ってくれて、読み終わった本はその場で売れる
1425,2007-09-05 19:21:02,ikomaru,今日たべたものを共有するためのついたー（ひらめいったーシリーズで）
1426,2007-09-05 19:21:02,ikomaru,今日まなんだことを共有するためのついったー（ひらめいったーシリーズで）
1427,2007-09-05 19:27:02,nean,http://ryo.hayamin.com/idea/twit/1426  は Twitter より SNS 化したほうが便利だと思う。 *Tw*
1428,2007-09-05 20:03:03,ryo_grid,脳から発せられる「この情報は興味がある」「好きだ」という脳波を受信して、ブラウザからサービスに送信できるシステム。これがあれば、効率的なパーソナライズが行えるはず。まだずっと先の話かな？
1429,2007-09-05 20:06:01,yoshimov,はてなスター、Twitterのfavorite、Google Readerのスター、SBMなどを全て一括して取得できるAPI
1430,2007-09-05 21:57:12,todesking,はてなdisスター(相手を否定したいとき押す)
1431,2007-09-05 23:48:01,youpy,javascript を無効にしないと正しく表示されないページ
1432,2007-09-06 05:03:29,33,入場料を払うヌーディストビーチ
1433,2007-09-06 12:12:16,33,CAPＴCHAが広告 「Coca-Colaはどっちですか?」
1434,2007-09-06 12:24:04,log07,@ hirameki Twitterが復帰したら通知する
1435,2007-09-06 12:27:12,yuiseki,台風にあわせて海外に行く
1436,2007-09-06 12:36:12,fuba,@とhiramekiあけても取るのか。repliesをスクレイプすりゃいいのに、いや、よくない
1437,2007-09-06 13:36:07,fuba,音楽が聞けなくて電話ができないiPhoneをQuickTakeと名付けて売る
1438,2007-09-06 13:39:12,todesking,寝なくてもいい薬
1439,2007-09-06 13:39:12,todesking,粉末豆乳
1440,2007-09-06 13:39:12,todesking,豆乳デリバリーサービス
1441,2007-09-06 13:56:40,todesking,寝貯めできるテクノロジ。年単位で。
1442,2007-09-06 16:21:02,orzccc,自家台風力発電
1443,2007-09-06 16:33:03,yoshimov,風向きを感知して向きを変える傘
1444,2007-09-06 20:30:04,mobcov,はてスタをワンクリックで1個だけではなく長押しで沢山つけられるグリモン
1445,2007-09-06 20:33:02,poafag,ハミガキで舌掃除してもオエｯってなんないハブラシ
1446,2007-09-06 20:48:03,yoshimov,窓を開けている時に、突風が来ても逆方向に風を送ることで書類が飛ぶのを防ぐ、風キャンセリングシステム。
1447,2007-09-06 21:09:03,_Misa_,いろんな計算式をpostすると答えを返すTwitterBOT。
1448,2007-09-06 21:09:03,VIDEO_,こんがり焼けた体育会系の肌を好むマラリア蚊
1449,2007-09-06 21:27:02,ka_o_ri,jazzanovaが「やばい」と発言したら以降タイムラインに流さない、空気の読めるTwitter
1450,2007-09-06 21:33:02,KIMAGURE,河に流されたら以後自動でtwitterに書き込んでくれるｲﾏｺｺ
1451,2007-09-06 21:36:02,_Misa_,タイムシフト機能付きラジオ
1452,2007-09-06 21:48:05,ryo_grid,ひらめいったーが週間はてなで紹介されたよ　→　http://d.hatena.ne.jp/kanbayashi/20070906/p1
1453,2007-09-06 21:54:02,ryo_grid,タイムシフトって何？　→　 http://ryo.hayamin.com/idea/twit/1451 
1454,2007-09-06 21:57:02,nupe,ひらめKikkerのリリースを、密かに期待してます(*゜艸゜*) .
1455,2007-09-06 22:12:02,ryo_grid,ひらめKikkerってどんなものですか？（汗　→　 http://ryo.hayamin.com/idea/twit/1454 　by 両方の作者
1456,2007-09-06 22:21:13,ryo_grid,空気の読めるTwitter bot Inspired with  http://ryo.hayamin.com/idea/twit/1449 
1457,2007-09-06 22:21:13,ryo_grid,個人間の類似度を考える時に、それぞれの持つ属性の類似度を見るよりも、それぞれの出したひらめきの類似度を見た方が目的のよっては有意な結果が得られるのではないか。
1458,2007-09-06 22:30:02,nupe,ニュースの代わりに、数あるひらめきの中から提案してくれるKikkerです＾＾； → http://ryo.hayamin.com/idea/twit/1455 .
1459,2007-09-06 22:36:02,yukogets,F1 観戦に行った Ustreamer が各々配信。それを１つのページで一覧表示する中継祭り。
1460,2007-09-07 01:00:03,hitode909,iTunesのライブラリのXMLからHTMLを作って外部に公開してiPochのWifi経由で再生できるようにする
1461,2007-09-07 02:24:03,asma, ナナ○とか性能が良いのにデザインがあれなディスプレイ用デザインカバー
1462,2007-09-07 02:42:02,33,姫草ユリ子ちゃん
1463,2007-09-07 02:45:06,33,下痢/風呂/セックスを報告するシステム
1464,2007-09-07 03:06:05,ka_o_ri,http://ryo.hayamin.com/idea/twit/1463  はひらめいた人がまず実行。
1465,2007-09-07 03:09:02,todesking,HTTPステータスエンジニア（只今RSSが取得できないときにどのエラーコードを返せばいいのか教えてくれる）
1466,2007-09-07 03:09:02,jazzanova,1日1善
1467,2007-09-07 03:12:03,todesking,ヘッダなくす
1468,2007-09-07 03:12:03,todesking,ヘッダより本文が先に表示されるようにする
1469,2007-09-07 03:12:04,todesking,ヘッダより本文のほうが目立つようにする
1470,2007-09-07 03:12:04,todesking,ひらめいったーのひらめきページの巨大すぎるヘッダをなんとかする
1471,2007-09-07 03:42:02,NStyles,かりんとうをプールに投げ込むテロ
1472,2007-09-07 03:45:03,ycums,宇宙人センサー
1473,2007-09-07 03:48:02,33,acme_youpyに新死語を登録するアカウント @shigo または @45
1474,2007-09-07 04:51:02,_tad_,ログに追従できてたら、ツイ充 [mb]
1475,2007-09-07 06:27:02,yaraicho, http://ryo.hayamin.com/idea/twit/1470  にスターをつけて早く改善してもらう
1476,2007-09-07 06:36:02,ryo_grid, http://ryo.hayamin.com/idea/twit/1470 とかやって欲しいと思っている人が、そのひらめきのページでスターを連打して、改善を懇願する。
1477,2007-09-07 06:36:03,ryo_grid,ちなみに、下のアイデアはミルグラムの６次の隔たりという経験則が成り立つことを前提としている。
1478,2007-09-07 06:36:03,ryo_grid,mixiはFind Job!!とかやってないで、SNSのネットワークを使った、バケツリレー型人材検索システムを構築すべき。&quot;XXXな人探してます&quot;という要求が入るとバケツリレーでその要求が中継されて、目的のスキルを持った人が見つかる。中継した人には謝礼金。
1479,2007-09-07 06:39:03,ryo_grid,空気の読めるコンパイラ。ちょっとしたスペルミスぐらい声高に指摘しないで、見逃してくれる。
1480,2007-09-07 06:42:04,yaraicho,http://ryo.hayamin.com/idea/twit/1476  改善と言えば穏便だけどね
1481,2007-09-07 07:12:03,hazy_moon,iPod touchを使ってTumblrを携帯する。
1482,2007-09-07 07:15:05,ryo_grid,Second Lifeの中でSecond Lifeを作ってThird Life
1483,2007-09-07 07:18:02,ryo_grid,ソーシャルブックマークってオレオレ検索エンジンだよね
1484,2007-09-07 07:21:02,ryo_grid,今の時代は、知識を持っていることじゃなくて、知識が&quot;どこ&quot;にあるかのインデックスを持っている事が重要だと思う。
1485,2007-09-07 07:57:02,ryo_grid,喋ってはいけないオフ会。会話はテキストチャットかTwitterで。
1486,2007-09-07 11:00:16,yuiseki,itkzは不幸属性のヤンデレ幼女
1487,2007-09-07 11:57:02,ryo_grid,Twitterを女子高生とかの使っているプロフサービスに絡めつつ、携帯に特化させて売り込めば絶対流行ると思う。要凄腕のマーケッタ。
1488,2007-09-07 12:00:10,ryo_grid,通学中の女子高生が「前のおやじがきもいんだけどー」とか発信し合う様子が想像できる。
1489,2007-09-07 12:18:03,obacan2,電車内で「冷房効きすぎ、送風やめれ」などの指示を車掌に出せるボタン
1490,2007-09-07 17:15:04,KimiNicoco,VOCALOID2の技術をロボットに内蔵させる
1491,2007-09-07 18:12:02,tekiomo,位置情報を@で送ると近隣の銘菓名物リストを返してくれるMiyaGetter
1492,2007-09-07 20:03:03,ono_matope,スター数取得APIが出たから、とりあえずひらめいったーにランキング機能を組み込む http://d.hatena.ne.jp/hatenastar/20070908/1189212476
1493,2007-09-07 20:36:02,ryo_grid,http://ryo.hayamin.com/idea/twit/1487  はモバゲーがやったら一瞬で広まりそうだ
1494,2007-09-07 21:33:03,ryo_grid,Twitterユーザじゃなくてもひらめいったーが使えるように、メールからPOSTできるゲートウェイを設置。そういう人たちについては、ひらめいった側でユーザ管理とかもしなくちゃだめか。
1495,2007-09-07 21:39:01,ryo_grid,ひらめいったーを、発想という点において、オープンソースを支える基盤にする。
1496,2007-09-07 22:00:10,ryo_grid,こんな記事書いてみた　Analyze Hirameitter's success　→　http://d.hatena.ne.jp/kanbayashi/20070906/p3
1497,2007-09-07 22:36:02,yoshimov,PETの容器に入る風邪薬
1498,2007-09-07 23:27:11,ryo_grid,ひらめいた内容はみんなで共有したいので、ひらめいったーにくっつけた方がいいかなぁと。
1499,2007-09-07 23:33:12,ono_matope,作詞2.0。誰かがお題の曲を投稿して、他の誰かが歌詞をつけるサイト。…てこれただのニコニコ空耳だ。
1500,2007-09-08 00:03:02,yuiseki,タイムマシンtumblr 数日前とか数ヶ月前のデータとかに一気に飛べる
1501,2007-09-08 00:06:10,ryo_grid,人間を操作するパソコン
1502,2007-09-08 00:09:03,ycums,one-key でエロディレクトリの存在を隠蔽できる機能
1503,2007-09-08 00:27:11,_Misa_,USB、Bluetooth、加速度センサー、10日くらいのメモリ機能搭載で指定した時間に自動でPCへデータ転送を試みる万歩計
1504,2007-09-08 00:30:02,ryo_grid,ひらめいったーに投稿されたアイデアをランダムに切り貼りしてそれっぽい文章をつくって、ブレインストーミング。なんか既出だった気がするけど気にしない。
1505,2007-09-08 00:39:02,_Misa_,メモリオーディオ機能もあると尚よろし add hirameki to http://ryo.hayamin.com/idea/twit/1503 
1506,2007-09-08 00:48:02,yoshimov,車のエアコンに直結できるクーラーボックス
1507,2007-09-08 00:54:03,yoshimov,ラジエータの熱を使って、車の中で蓋付きのホットコーヒーを自動的に淹れてくれる装置
1508,2007-09-08 01:00:02,yoshimov,twitterが落ちている時にひらめきを預かってくれる、ひらめき預かったー
1509,2007-09-08 01:18:02,ryo_grid,svkのようにローカルにtwitを貯めておけるTwitter Inspired with http://ryo.hayamin.com/idea/twit/1508  。Twitter を Google Gearsに対応させりゃいいだけか。
1510,2007-09-08 01:21:12,ryo_grid,遺書をデータとして入れておける指輪。ペアリングにすれば「死ぬまで一緒にいようね」ってな感じでなんだかロマンチック。
1511,2007-09-08 01:24:03,ryo_grid,書くと書くほどもてるブログ。出会い系ブログ？。インテリっぽい事書いておけばインテリっ子にもてるんじゃね？
1512,2007-09-08 01:45:02,ryo_grid,遊んだ結果が何らかの問題を解決したりするゲーム。Google Image Labelerみたいなの。
1513,2007-09-08 02:30:11,jun20,アイデアではなく悩みを投稿するアカウント
1514,2007-09-08 02:45:02,mizumo,ついったらーが選ぶiPod touchに入れたい動画百選
1515,2007-09-08 02:48:02,ryo_grid, http://ryo.hayamin.com/idea/twit/1513 を見ているとどんどんアレな気分になりそうなので、もっとポジティブに今日あった良い事を投稿するったー
1516,2007-09-08 02:51:02,youpy,@hirameki をremove する
1517,2007-09-08 02:51:02,ryo_grid,みんなからお金集めて、みんなの総意でWeb2.0的にお金を運用する株とかFXの契約形態
1518,2007-09-08 02:54:02,NStyles,リア充だけを選んで噛む毒蛇
1519,2007-09-08 02:54:02,ryo_grid,Twitterで時期衆議院選は投票できる
1520,2007-09-08 03:30:04,yuiseki,アルミホイル入り歯磨き粉
1521,2007-09-08 03:48:03,ono_matope,雑誌などを郵送すると有料で廃棄してくれるサービス。近くに手ごろな公園・川原がない青少年向け(謎)。
1522,2007-09-08 04:03:03,satoship,とても耐えきれない匂いを発する目覚まし時計
1523,2007-09-08 04:42:02,ono_matope,無駄骨は、英語で書いても無駄bone。
1524,2007-09-08 04:48:02,satoship,道路は逆から読むと英語になる
1525,2007-09-08 05:00:17,jun20,いまいち人気のないセカンドライフに初音ミクエンジン搭載してテコ入れする
1526,2007-09-08 05:09:02,yoshimov,一定時間毎に子供の顔がサブリミナル表示されるブラウザ。なんとなく仕事をしないといけない気になる
1527,2007-09-08 05:12:03,yoshimov,子供の寝息を検知して、バイブで親を起こしてくれる目覚まし時計
1528,2007-09-08 07:09:05,ryo_grid,どうやったらみんながひらめきを投稿するようMotivateされるのか考えよう！
1529,2007-09-08 07:18:02,morygonzalez,Twitterでうっかり片思いの人に@コメントしてしまわないTwitterクライアント。
1530,2007-09-08 07:21:02,33,うんこ
1531,2007-09-08 07:21:02,hitode909,DJが胃カメラを飲んでVJがその場で加工して使う
1532,2007-09-08 07:24:04,jazzanova,そうだ 京都、行こう。
1533,2007-09-08 07:24:04,_tad_,@http://ryo.hayamin.com/idea/twit/1528  携帯辞書の「ひ」に「@hirameki 」を登録してもらう(という望みのない人力ネタ)
1534,2007-09-08 07:27:02,NStyles,hiramekiのページが左に寄りすぎていて、右が寂しすぎるのをなんとかする。
1535,2007-09-08 07:27:02,KIMAGURE,気が変わった。
1536,2007-09-08 07:30:06,yukogets,清涼飲料水についてるプレゼント企画の数字コードにＱＲコードを付ける。入力めんどい。
1537,2007-09-08 07:30:06,fuba,呼気中アルコール濃度の低い人のひらめきのみを受け付ける
1538,2007-09-08 07:30:07,hayashih,のページの上の方にアイデアの記述を表示してほしい。だから「はてスタ」の付け方、わからなかったのよ〜
1539,2007-09-08 07:33:02,ka_o_ri,家の蛇口からビールがでてきたらうれしい！
1540,2007-09-08 07:36:02,jazzanova,あ、さっき良い事ひらめいたんだけど忘れちゃった。ちょっと待って。
1541,2007-09-08 07:54:02,eto,tako3 補完リクエスト。ある人の URL を一つ示すと、残りの URL を他の人が勝手に補完してくれる。 ( 現状すでにそうなってんのか。 )
1542,2007-09-08 08:39:04,ryo_grid,今気づいたのだけど、ひらめいったーってIEでデザイン崩れまくりだね。まぁIEだからいいや。
1543,2007-09-08 08:39:04,ryo_grid,ヒューマンエラーを前提としたIOライブラリ
1544,2007-09-08 08:45:03,ryo_grid,ヒューマンエラーを前提としたプログラミング言語。ヒューマンエラーを前提とした設定ファイルパーザ。ヒューマンエラーを前提としたシェル。ヒューマンエラーを前提とした核ミサイル発射スイッチ。何度押しても飛ばない。
1545,2007-09-08 08:51:01,ryo_grid,めざましメイドさん。月額数千円で毎朝起こしに来てくれる。目覚まし時計だけではおきれない一人ぼっちのあなたのために。
1546,2007-09-08 10:24:02,koyanagi3106,ひたすら愚痴を集めるtwitter　そこから解決策のアイディアを考える。
1547,2007-09-08 10:27:07,ryo_grid, http://ryo.hayamin.com/idea/twit/1545 は赤の他人に起こしてもらうところがミソだな。身内、例えば母親だったら「あと５分ー」とかいって全然起きないよ僕は。
1548,2007-09-08 10:36:03,saeko, 仕事中、泡盛を飲む明るい会社作り
1549,2007-09-08 10:39:03,yuiseki,ペドチューブ
1550,2007-09-08 11:15:03,yheld,erogetube.com
1551,2007-09-08 11:18:03,saeko,柴犬の画像のみSoTするshibaken.tumblr.com
1552,2007-09-08 16:27:02,yachimon,@hirameki　日本の国民総背番号制ではX.509 証明書wo
1553,2007-09-08 16:30:03,yachimon,ひらめいったーに削除・訂正機能をつける。
1554,2007-09-08 16:30:03,yachimon,@hirameki　日本の国民総背番号制ではX.509 証明書を用いる。
1555,2007-09-08 18:54:02,ryo_grid,http://ryo.hayamin.com/idea/twit/1553  は、ひらめいったーが保持してるデータに関してはできるけど、Twitterで投稿者とhiramekiが発言した内容に関しては手が出せないなぁ。
1556,2007-09-08 20:24:04,ryo_grid,pathtraqのお力で、アクセスログを統計的に処理してtako3用データ自動生成
1557,2007-09-08 20:45:02,KimiNicoco,VOCALOIDのDL販売　　　　　っていうかしてくれorz
1558,2007-09-08 21:30:03,youpy,Acme::Itkz
1559,2007-09-08 22:09:02,jun20,横から見ても見えない、覗き見防止文庫。電車の中でも恥ずかしいラノベが読める。
1560,2007-09-08 22:36:02,send_,みんなハゲろ
1561,2007-09-08 22:39:02,jazzanova,ぼくばなをぼくはげに改題
1562,2007-09-08 22:39:02,oquno,ぼくばなをはげばなに改題
1563,2007-09-08 23:36:03,KIMAGURE, twitterでFavが少ない人が流れないPublicTimeline
1564,2007-09-08 23:39:03,ryo_grid,ひらめぃったーﾉひらめきが全部ぅギャル語ﾆなっちゃぅよぉ
1565,2007-09-08 23:42:02,ryo_grid,情報商材のページを情報商材っぽくなくしてあげるお仕事
1566,2007-09-09 00:06:02,ryo_grid,VOCALOIDのWebで使える版
1567,2007-09-09 00:09:02,ryo_grid,文章を登録すると、何でも歌にしちゃて、VOCALOIDが歌ってくれる(≠読み上げる)サービス。暗記物は歌にすると覚えられるはずだ。
1568,2007-09-09 00:12:02,ryo_grid,腕時計ならぬ、足時計。ただ見にくいだけ。
1569,2007-09-09 00:45:03,ryo_grid,思考のデザインパターンみたいなものをまとめる
1570,2007-09-09 01:03:02,ryo_grid,アニメのキャラになりきってるTwitterアカウント。
1571,2007-09-09 01:06:16,ryo_grid,みんなブサイクになる。すると、僕はモテモテ。逆美顔器とかを売りさばけばいいのか。　inspired with  http://ryo.hayamin.com/idea/twit/1560 
1572,2007-09-09 01:15:02,ryo_grid,他の人に割り込みされることなく、連続でひらめきを投稿すると、コンボになってボーナルポイント。現在9コンボ・・・のはず。
1573,2007-09-09 01:15:02,ryo_grid,企業内ひらめいったー。いいアイデアは外に出しません。
1574,2007-09-09 03:33:02,ryo_grid,「それあるあるwwwww」な事柄を集めるひらめいったーもどき。
1575,2007-09-09 03:33:03,ryo_grid,エディタのショートカットを押し間違いとかで見つけていくことで、初期学習のコストを下げるライフハック
1576,2007-09-09 04:57:02,giginet,ニコニコ動画をAppleRemoteに対応させるプラグイン
1577,2007-09-09 05:24:21,satoship,今日はまだ金曜日
1578,2007-09-09 05:54:02,cress_cc,青春18きっぷの機能を搭載したSuica。
1579,2007-09-09 06:39:02,ryo_grid,自分のPCのモニタの内容を一日中録画しておいて、後でいつ何をしていたのか確認できるようにするLifehack。専用の圧縮コーデックとかも欲しいな。
1580,2007-09-09 07:39:21,maybowjing,Twitter女装コンテスト
1581,2007-09-09 07:42:03,nishio,個別のひらめきにどうやって返信するのかわからないんだけど「自分のPCのモニタの内容を一日中録画」おさがしのものは「ねころがー」ではないかと。
1582,2007-09-09 07:48:03,ryo_grid,おお。これはすごい。どもども。　→　 http://ryo.hayamin.com/idea/twit/1581 　。アイデアに返信するには h:アイデア番号と返信メッセージに入れておけばOKです。
1583,2007-09-09 08:54:03,ryo_grid, http://ryo.hayamin.com/idea/twit/1578  にjkondoのスターがついている事に気付いたアイデア
1584,2007-09-09 09:30:09,ryo_grid,ブクマしようとしたページが、すでに過去の自分にブクマされていたというような出来事の回数を記録して、痴呆度を測定。
